freq,phi,mode,rews,mean_period_rew
0.3,1,sin,"[0, 0.0, -2.6374711452686066e-07, -1.5125851304453852e-06, -3.865497230133976e-06, -7.389187711186062e-06, -1.2311925803266634e-05, -1.886989136573829e-05, -2.727030068370378e-05, -3.769127419796063e-05, -5.028309761267491e-05, -6.516866716937505e-05, -8.244384294216322e-05, -0.00010217796097497197, -0.00012441445501116584, -0.00014917165831237626, -0.0001764436953660141, -0.00020620135293274917, -0.0002383931697005661, -0.00027294646908763954, -0.0003097684809581808, -0.00034874753507735856, -0.0003897543243448632, -0.00043264313465519576, -0.0004772532807074036, -0.0005234103952269115, -0.0005709281007089781, -0.0006196092379141506, -0.0006692476775046422, -0.0007196298293651563, -0.0007705363611630411, -0.0008217439158547639, -0.0008730267091970811, -0.0009241584075554959, -0.0009749137957219343, -0.001025070475909328, -0.0010744109496174247, -0.00112272412474048, -0.001169806923208735, -0.001215466105331244, -0.001259519778165046, -0.0013017989183600667, -0.0013421485212160166, -0.0013804292548377783, -0.0014165183217050951, -0.0014503106556994988, -0.001481719751463836, -0.0015106784655313586, -0.001537139756625121, -0.0015610770404497166, -0.0015824844426312002, -0.0016013773290955613, -0.0016177919690049264, -0.0016317857844036848, -0.0016434367527784354, -0.0016528434083635099, -0.001660124190484402, -0.0016654169800812443, -0.0016688777648769695, -0.001670679700337511, -0.0016710112584023516, -0.0016700750815556171, -0.0016680880253740133, -0.0016652804957272645, -0.0016618952052328867, -0.001658185807069026, -0.001654405850828909, -0.0016507085027327266, -0.001647039576296372, -0.0016432001028203282, -0.001638955550265366, -0.001634107067018132, -0.0016285109240776858, -0.0016220655607963228, -0.0016146897649429886, -0.0016063078772296322, -0.001596844117908106, -0.0015862229402907623, -0.0015743708980398325, -0.001561218443475768, -0.0015467011735113556, -0.0015307602153845383, -0.001513342312830138, -0.0014944000602309592, -0.001473892440337247, -0.0014517846365130344, -0.001428048501374843, -0.0014026625537350741, -0.0013756126038330227, -0.0013468913315632656, -0.0013164988329253825, -0.0012844425467385657, -0.001250737488364755, -0.0012154063290332712, -0.001178479260254567, -0.0011399940959846435, -0.0010999964132414547, -0.0010585390771614017, -0.0010156827762018237, -0.0009714954629729425, -0.0009260524225475784, -0.0008794359475958785, -0.0008317353612029686, -0.0007830466292294406, -0.0007334723140665636, -0.0006831211413317743, -0.000632107648045444, -0.0005805521075977376, -0.000528580048789025, -0.00047632191442117743, -0.000423912428180266, -0.00037149054329522666, -0.0003191986213375913, -0.0002671821624336093, -0.00021558927422041894, -0.00016457008887670987, -0.00011427628544701459, -6.486058549256795e-05, -1.6476067481102333e-05, 3.072420000707084e-05, 7.658737785061579e-05, 0.00012096160755617038, 0.0001636970360233913, 0.00020464651389930105, 0.00024366620431038956, 0.00028061622744763394, 0.000315361322272362, 0.00034777145302656567, 0.00037772247827526996, 0.0004050967850530964, 0.0004297839150223003, 0.0004516811888930527, 0.00047069431894600336, 0.0004867380056489958, 0.0004997365183155109, 0.0005096242543980731, 0.0005163462745789332, 0.0005198588128735024, 0.0005201297513301113, 0.0005171390526876336, 0.0005108791770628169, 0.0005013554091768579, 0.0004885861895601719, 0.00047260334157098253, 0.00045345225367422835, 0.000431192021503863, 0.0004058954858899954, 0.0003776491833352146, 0.00034655331242938877, 0.0003127214457260811, 0.00027628031670514464, 0.0002373694234252052, 0.00019614055588226364, 0.00015275725631912028, 0.00010739412857939143, 6.0236119417366834e-05, 1.147752612128784e-05, -3.867857208723131e-05, -9.002113774879113e-05, -0.0001423322007229094, -0.00019538876024905377, -0.00024896397382625075, -0.0003028285179456469, -0.000356752220943532, -0.00041050523552280647, -0.00046385979593996406, -0.0005165917566112644, -0.0005684820576303836, -0.0006193183721433526, -0.0006688966023404117, -0.0007170222515968923, -0.0007635120454812833, -0.0008081952350226925, -0.0008509148393376513, -0.0008915290709758931, -0.0009299125645851993, -0.0009659569897790118, -0.0009995723331303994, -0.0010306875398618253, -0.0010592509556699254, -0.0010852312820821954, -0.0011086174483703006, -0.0011294190970843644, -0.0011476666552886422, -0.001163411351932695, -0.0011767247828090182, -0.0011876988507107974, -0.0011964452933060001, -0.0012030950955969186, -0.001207798018209339, -0.0012107215386723466, -0.0012120500466544061, -0.0012119836133337256, -0.0012107359348687487, -0.0012085322100573812, -0.0012056098023053132, -0.0012022173025927885, -0.0011986129071319255, -0.0011950294390787306, -0.0011915399083063836, -0.001188019780348252, -0.0011842431062655694, -0.0011799825328981978, -0.001175061534559175, -0.001169356688206892, -0.001162778019752388, -0.0011552490722058848, -0.0011466954892909022, -0.001137042491014817, -0.0011262162103316438, -0.0011141458038927089, -0.0011007649510390756, -0.0010860128102448592, -0.0010698342630930547, -0.0010521797669901635, -0.0010330061641108297, -0.0010122764680098734, -0.0009899601986427247, -0.0009660335091343569, -0.0009404795132734985, -0.0009132885394309628, -0.0008844580400481561, -0.0008539927762828298, -0.0008219048819076704, -0.0007882142760287536, -0.0007529482812298935, -0.0007161417468666224, -0.0006778371372906944, -0.0006380846288576659, -0.0005969416997394628, -0.0005544733449599951, -0.0005107516667427628, -0.00046585606435157415, -0.000419872797578069, -0.000372895068433069, -0.00032502259251022925, -0.0002763611261044131, -0.00022702266687764751, -0.00017712465407436321, -0.0001267898699505087, -7.614605931489596e-05, -2.5325508552568552e-05, 2.5535460343656222e-05, 7.629619336293455e-05, 0.00012681230335132276, 0.00017693665806936418, 0.00022651993547933023, 0.00027541118074608394, 0.0003234583403965474, 0.00037050883647788053, 0.00041641014985529536, 0.00046101043182844917, 0.0005041590948710738, 0.000545707432110997, 0.0005855092596077703, 0.0006234215186842976, 0.000659304926778189, 0.000693024612346138, 0.0007244507672667032, 0.0007534592655244495, 0.0007799323084687003, 0.0008037590517310576, 0.0008248362285920275, 0.0008430687618581104, 0.0008583703613018181, 0.0008706641059627327, 0.0008798830071459539, 0.0008859705480944091, 0.0008888811951491527, 0.0008885808822505501, 0.0008850474556175562, 0.0008782710824635382, 0.0008682546047726564, 0.0008550138753084907, 0.0008385779921889153, 0.0008189895027038152, 0.0007963045584490046, 0.0007705929397984719, 0.0007419381149418808, 0.0007104370581944334, 0.000676200196854016, 0.0006393510061021093, 0.0006000258117735476, 0.0005583732386892526, 0.0005145537122775169, 0.00046873884874350225, 0.00042111055964677254, 0.00037186053547950894, 0.00032118901035690716, 0.0002693039187255811, 0.00021641964989135945, 0.0001627560338211574, 0.00010853692933758434, 5.398901106532048e-05, -6.598220983517316e-07, -5.518144811415056e-05, -0.00010934842503461269, -0.00016293622414276357, -0.00021572510064798447, -0.00026750151730319763, -0.0003180595053128738, -0.000367202628910081, -0.0004147450573840125, -0.0004605129606832782, -0.0005043460082298915, -0.0005460986070195158, -0.0005856409445527819, -0.0006228599504659851, -0.0006576603202259431, -0.000689965368172936, -0.0007197178940542608, -0.0007468802658231159, -0.0007714352073629975, -0.0007933860216050193, -0.0008127564743551875, -0.0008295911400404009, -0.0008439549864860176, -0.0008559333244845578, -0.0008656311667010377, -0.000873173067928076, -0.0008787023196363743, -0.0008823802033132448, -0.0008843853831004551, -0.0008849128044312024, -0.0008841727802950581, -0.0008823890386117769, -0.0008797959197959584, -0.0008766383716187983, -0.0008731712853542222, -0.0008696485656595414, -0.0008662229321461322, -0.0008628415321755929, -0.0008593044112667968, -0.0008553745436280287, -0.0008508524370150589, -0.0008455961402456973, -0.00083950591725357, -0.0008325028206545001, -0.0008245129686982964, -0.0008154625712932663, -0.0008052778058755758, -0.0007938871991409232, -0.000781223624012428, -0.0007672248865695248, -0.0007518343546797353, -0.0007350015081019262, -0.0007166816895964878, -0.000696836547891977, -0.0006754340378061903, -0.0006524488793580469, -0.0006278628102468271, -0.0006016642157036752, -0.0005738490166744904, -0.0005444203146289194, -0.0005133884582949092, -0.0004807715096849804, -0.00044659488432183616, -0.0004108917485833094, -0.000373702653768026, -0.00033507573839051594, -0.0002950666609942618, -0.0002537384845941881, -0.00021116163386915876, -0.00016741355667411223, -0.00012257868387992158, -7.674824603693942e-05, -3.0020049576577185e-05, 1.75019735359353e-05, 6.570739623077717e-05, 0.00011447949688752142, 0.00016369611239920172, 0.0002132301562994457, 0.0002629499567111474, 0.0003127195371235865, 0.0003623993190368487, 0.00041184641857908177, 0.0004609152068486687, 0.0005094578205340399, 0.0005573246755270241, 0.0006043650258448377, 0.0006504275052057993, 0.0006953607310466081, 0.0007390139081131285, 0.0007812373883328204, 0.0008218833098253904, 0.0008608062253587474, 0.0008978637163145895, 0.0009329170126597358, 0.0009658316475476651, 0.0009964780879513813, 0.0010247323686250628, 0.0010504767263407656, 0.0010736002276594942, 0.0010939993940092267, 0.0011115788101896018, 0.0011262517231632955, 0.0011379406260391338, 0.0011465778219739598, 0.0011521059661127584, 0.001154478580743812, 0.001153660541320732, 0.0011496285300291557, 0.001142371435188067, 0.0011318907438231012, 0.0011182008259259229, 0.001101329248918823, 0.0010813169182784257, 0.0010582183013023677, 0.001032101431557515, 0.0010030479346217328, 0.0009711529794374535, 0.0009365250895385923, 0.000899285886545218, 0.0008595697694459875, 0.0008175234994274761, 0.0007733056442641424, 0.0007270859687186324, 0.000679044782420672, 0.0006293718970818844, 0.0005782660953898974, 0.0005259337465823076, 0.00047258798297305094, 0.0004184473758479268, 0.0003637347308810059, 0.00030867580378787134, 0.00025349788035429114, 0.00019842840184981498, 0.00014369338948236256, 8.951595968914013e-05, 3.611498282338834e-05, -1.6296616644114597e-05, -6.751281727789097e-05, -0.00011733598146178852, -0.000165578672421796, -0.00021206541780385068, -0.0002566336834305176, -0.0002991355919733501, -0.00033943856936447, -0.00037742687711292834, -0.0004130022131174502, -0.0004460846611702004, -0.0004766132811130796, -0.0005045468217763913, -0.0005298641550660177, -0.0005525644487702659, -0.0005726675438677508, -0.0005902138153389103, -0.0006052639568916438, -0.0006178990925213889, -0.0006282202196138725, -0.0006363476014307832, -0.0006424206293320131, -0.000646596676843904, -0.0006490504379421476, -0.0006499732597295791, -0.0006495719624473593, -0.0006480679297093459, -0.0006456953645327892, -0.0006426979781067331, -0.0006393286301671849, -0.0006358455558933235, -0.0006324433986998545, -0.0006291224321336339, -0.0006257093518351117, -0.0006219663565602679, -0.0006176805524665341, -0.0006126962800738357, -0.0006069056839981202, -0.0006002268732849847, -0.0005925861823284366, -0.0005839104636972535, -0.000574126211563992, -0.0005631617849010725, -0.0005509494617803668, -0.0005374262622269236, -0.000522534905337116, -0.0005062239121146278, -0.000488447964166843, -0.0004691678242974369, -0.000448350778699512, -0.0004259705222816923, -0.00040200763975012485, -0.00037644995910328296, -0.00034929213264454245, -0.0003205361951033865, -0.00029019167095630893, -0.0002582753616909944, -0.00022481171834794585, -0.0001898327012333905, -0.000153377928507858, -0.00011549432179525426, -7.623654136272686e-05, -3.5666458348889686e-05, 6.146740672162075e-06, 4.912654579663627e-05, 9.318890144658235e-05, 0.0001382429129926755, 0.00018419104596650613, 0.00023092943824464868, 0.0002783481505932067, 0.0003263315195057605, 0.0003747585189686323, 0.0004235031985965629, 0.00047243485049304067, 0.0005214186651457933, 0.0005703160803081375, 0.0006189852514224117, 0.0006672815478037775, 0.0007150580568104798, 0.0007621661544050281, 0.0008084559685480983, 0.0008537770014105705, 0.0008979786533168955, 0.0009409108960520366, 0.0009824248025027305, 0.001022373154783468, 0.0010606110860537845, 0.001096996696544159, 0.001131391686462607, 0.001163661989323066, 0.001193678405460767, 0.0012213172303266995, 0.0012464608964129554, 0.001268998594396339, 0.0012888268959521498, 0.0013058503656769491, 0.0013199821589982693, 0.0013311446059235269, 0.0013392697761247315, 0.001344300021518036, 0.0013461884949499587, 0.0013448996339795135, 0.0013404096166350107, 0.001332706774450201, 0.001321791963301675, 0.0013076788834135368, 0.00129039434907472, 0.0012699785210939553, 0.0012464850065929702, 0.0012199809948440876, 0.001190547208179226, 0.00115827787481026, 0.0011232805462846778, 0.0010856759098520877, 0.0010455973457375884, 0.001003190644176671, 0.0009586133852370166, 0.0009120344005243406, 0.0008636329258122862, 0.0008135980192025011, 0.0007621274625724877, 0.0007094268657831368, 0.0006557085243057703, 0.0006011902869483773, 0.0005460944784589313, 0.0004906461526632445, 0.0004350722248967974, 0.0003795997996742731, 0.00032445463046657517, 0.00026985989417082463, 0.00021603431204097635, 0.00016319104552324482, 0.0001115358982065665, 6.126598332545771e-05, 1.2568393008788933e-05, -3.438154457631741e-05, -7.942055129667266e-05, -0.0001223994500528551, -0.0001631842630974282, -0.00020165764691022802, -0.00023771961655051348, -0.0002712883101333596, -0.00030230103619456703, -0.0003307144759446771, -0.0003565052601335189, -0.0003796704750937004, -0.00040022738889931115, -0.00041821398909245775, -0.0004336887085994516, -0.00044673026523670944, -0.000457436973989451, -0.00046592689278122587, -0.00047233690620639515, -0.0004768220165427, -0.00047955478952496194, -0.00048072439799516826, -0.0004805354972585653, -0.00047920741525626876, -0.0004769731186346363, -0.0004740766792487017, -0.0004707706527474902, -0.0004673140289569948, -0.0004639216443226869, -0.00046062814571392935, -0.0004572801977952976, -0.0004536422318707962, -0.00044949389354747107, -0.000444670754603398, -0.00043905933044581757, -0.0004325755032745161, -0.00042514559343340434, -0.0004166967352622592, -0.0004071558766133702, -0.0003964513941414941, -0.0003845150665090972, -0.00037128377104859046, -0.00035669991445969463, -0.0003407114882058842, -0.00032327274350845694, -0.00030434407025285194, -0.0002838921985282367, -0.0002618905347239241, -0.0002383191435100482, -0.00021316527304256108, -0.00018642316408095018, -0.00015809426628446595, -0.00012818759405126942, -9.67194865936555e-05, -6.37138348818635e-05, -2.920197342583031e-05, 6.777053322995519e-06, 4.417668252275139e-05, 8.294238296177313e-05, 0.00012301211997558029, 0.00016431670576852643, 0.00020677953723777416, 0.000250317074777078, 0.00029483908332180884, 0.0003402485499508891, 0.00038644227800686755, 0.00043331094633859756, 0.00048073954158534135, 0.0005286077137913682, 0.0005767901338738105, 0.0006251567783517535, 0.0006735734679834102, 0.0007219022902722333, 0.0007700020641845712, 0.0008177287950899792, 0.0008649362102997225, 0.0009114762717208043, 0.0009571997265099008, 0.0010019566661271435, 0.0010455970925786527, 0.0010879715163519782, 0.0011289315261540766, 0.001168330420972374, 0.001206023839681492, 0.0012418703343668519, 0.0012757320393420677, 0.0013074752906536437, 0.001336971258797953, 0.001364096580630265, 0.0013887339991962666, 0.0014107729818946574, 0.0014301103416881297, 0.0014466508515164301, 0.0014603078412701877, 0.0014710037808485558, 0.001478670845665953, 0.0014832514592989917, 0.00148469881114108, 0.001482977342562615, 0.001478063200330259, 0.0014699446606795668, 0.001458622477020454, 0.0014441102292938953, 0.0014264345861209806, 0.0014056355026957619, 0.001381766389409531, 0.001354894176245154, 0.0013250993499513814, 0.0012924758545897709, 0.0012571309076349739, 0.001219184863504048, 0.0011787707831174082, 0.0011360340994571161, 0.0010911319877735764, 0.0010442328929646384, 0.0009955157272194656, 0.0009451691019282239, 0.000893390397263853, 0.0008403848497860629, 0.0007863644076510894, 0.000731546667740146, 0.0006761533718391708, 0.0006204094861441331, 0.0005645415941478327, 0.0005087764803645392, 0.00045333983151264826, 0.0003984544745569366, 0.00034433917353236826, 0.0002912070880604959, 0.00023926393199486854, 0.00018870695497285626, 0.00013972329997135802, 9.248857218681689e-05, 4.716559067069619e-05, 3.903195085924773e-06, -3.716493744250898e-05, -7.592095516875836e-05, -0.00011226406076495659, -0.00014611168078244987, -0.00017740026014462367, -0.00020608550276397005, -0.00023214308980562938, -0.0002555689701492978, -0.0002763795013521968, -0.000294611578142649, -0.0003103223261547686, -0.0003235891462872461, -0.00033450943905497107, -0.0003431999667156048, -0.0003497963896489487, -0.0003544524702307047, -0.0003573397345955782, -0.00035864603834614766, -0.00035857519188317274, -0.00035734536046111334, -0.0003551885127850643, -0.0003523485975439417, -0.0003490787662443471, -0.00034563841591209296, -0.0003422518424194412, -0.00033897233943034315, -0.00033565866683205894, -0.00033207747220051357, -0.0003280045460993705, -0.00032327064465810095, -0.0003177590963751746, -0.0003113846505895886, -0.0003040732551898681, -0.00029575254702965674, -0.00028634960359832457, -0.0002757929455435965, -0.0002640142951820544, -0.00025095045559410725, -0.00023654357915256084, -0.00022074179965544477, -0.00020349905150647668, -0.00018477552115434213, -0.0001645379252929307, -0.0001427594515379514, -0.00011942020570264762, -9.45070794279997e-05, -6.801427520921813e-05, -3.994311302755121e-05, -1.030230344597006e-05, 2.0891905932768537e-05, 5.361544569099002e-05, 8.78367736937348e-05, 0.00012351658294443695, 0.0001606079126891629, 0.00019905652169469992, 0.00023880046858712484, 0.0002797707315106918, 0.000321891023694716, 0.00036507804892400007, 0.0004092416943322744, 0.0004542852377193474, 0.0005001058098301172, 0.0005465944318214296, 0.0005936363069420159, 0.0006411114369301236, 0.0006888948059016508, 0.0007368567701597469, 0.0007848635170345567, 0.0008327774598657649, 0.0008804577828798721, 0.0009277609150849917, 0.0009745409330217033, 0.0010206502293681786, 0.0010659399678333067, 0.0011102606384544044, 0.0011534626571391296, 0.0011953969381173109, 0.001235915495130099, 0.0012748720571181121, 0.0013121226566996792, 0.0013475262796346498, 0.001380945464155767, 0.0014122469606681993, 0.0014413023447861256, 0.0014679886530972258, 0.0014921890225470524, 0.00151379330933728, 0.0015326987108094318, 0.0015488103749707613, 0.0015620419986762306, 0.0015723164110103918, 0.001579566137490808, 0.0015837339427129432, 0.0015847733475575262, 0.0015826491137350615, 0.0015773376994865276, 0.0015688276711067536, 0.0015571200746359493, 0.001542228755702478, 0.0015241806411259815, 0.0015030159310877133, 0.0014787882679089587, 0.0014515647845112778, 0.0014214261456434443, 0.0013884664466177758, 0.0013527931072399777, 0.0013145265857504016, 0.0012738000501075963, 0.0012307590043702083, 0.0011855607128203557, 0.0011383736086652114, 0.0010893766293682862, 0.0010387583948453202, 0.0009867162790697488, 0.0009334553748229686, 0.0008791875803098526, 0.0008241303603517904, 0.0007685054039244356, 0.0007125374628532812, 0.0006564529428017025, 0.000600478543114787, 0.0005448396204707069, 0.0004897589015676449, 0.0004354549615488767, 0.0003821406342761302, 0.0003300216380679217, 0.0002792948556907574, 0.0002301472562314615, 0.0001827543200515827, 0.0001372786858956356, 9.38689895571107e-05, 5.26586747232583e-05, 1.3765101787765761e-05, -2.2711716295901014e-05, -5.6689357739037475e-05, -8.810410213141743e-05, -0.0001169116245099977, -0.00014308745997986997, -0.0001666274228521509, -0.00018754755330293964, -0.00020588450985182258, -0.000221695201336511, -0.00023505680259016147, -0.0002460663806120581, -0.00025484029960490923, -0.00026151389152539604, -0.0002662406273836581, -0.00026919165043774935, -0.00027055448234420386, -0.00027053253251901535, -0.00026934363047393913, -0.0002672193524405447, -0.0002644034497821828, -0.00026114982458555567, -0.00025771835133984577, -0.0002543367978538524, -0.0002510661629771254, -0.0002477700218064073, -0.0002442157521115294, -0.00024017790766637257, -0.00023548526191812284, -0.0002300200814702177, -0.00022369660369289928, -0.00021644081085359622, -0.0002081805971634382, -0.00019884330122837935, -0.00018835735266997889, -0.00017665478701167414, -0.00016367226729930017, -0.00014935212916162665, -0.00013364251179171185, -0.00011649752260368211, -9.787743578907637e-05, -7.774900667730064e-05, -5.6085544761602665e-05, -3.286722285573881e-05, -8.08105089632654e-06, 1.8278778238321676e-05, 4.6210491732182946e-05, 7.570488355051447e-05, 0.00010674534943944902, 0.00013930773748433253, 0.00017336008812015528, 0.0002088630224063461, 0.000245769647034543, 0.0002840255082946168, 0.00032356879218000615, 0.00036433017506357914, 0.00040623344088757773, 0.00044919522647499305, 0.0004931254788728184, 0.0005379274827653558, 0.0005834983415638493, 0.0006297291149471912, 0.0006765051632935486, 0.0007237065140405596, 0.0007712082326902104, 0.000818880842646217, 0.000866590658105838, 0.0009142002584587906, 0.0009615690015773719, 0.0010085535270601413, 0.0010550081536158586, 0.0011007855139021892, 0.001145737016369196, 0.001189713431133881, 0.0012325655056328857, 0.0012741444584427931, 0.001314302632293516, 0.0013528941037078963, 0.0013897752936967806, 0.0014248055600523408, 0.0014578478547809387, 0.0014887693403677674, 0.0015174420252671247, 0.0015437433967865773, 0.001567557049647918, 0.0015887733131580077, 0.0016072898706342167, 0.0016230123680841175, 0.0016358550113533855, 0.0016457411487195849, 0.001652603834446938, 0.0016563863704001757, 0.0016570428183644362, 0.0016545384939667838, 0.0016488504052009426, 0.0016399676753713365, 0.001627891912821746, 0.0016126375137826277, 0.0015942319653258095, 0.0015727160027332113, 0.0015481438205499046, 0.0015205830592132452, 0.0014901149274425519, 0.0014568340223674392, 0.0014208481972704757, 0.0013822783911860647, 0.001341258199281879, 0.0012979335126769242, 0.0012524619672295847, 0.001205012342924193, 0.0011557638955809629, 0.0011049054455740458, 0.00105263450255071, 0.0009991564771212724, 0.0009446833039716132, 0.0008894324914774329, 0.0008336257528301198, 0.0007774878330722732, 0.0007212450232966638, 0.0006651238970483132, 0.000609349584627303, 0.0005541446616204836, 0.0004997273485883684, 0.0004463102242105705, 0.00039409847370692585, 0.000343288759907445, 0.00029406759835557967, 0.00024660994246420055, 0.00020107794676330588, 0.0001576197833202913, 0.00011636834969947426, 7.744040862785322e-05, 4.093549528748984e-05, 6.934994047659426e-06, -2.449809617953662e-05, -5.332016006159518e-05, -7.950720294123464e-05, -0.00010305542623823547, -0.0001239813076933298, -0.00014232196877947824, -0.00015813468922720362, -0.0001714969421781881, -0.00018250613281024092, -0.00019127898167571247, -0.0001979509689976825, -0.00020267599016858233, -0.00020562535368581585, -0.00020698677077363823, -0.0002069636636729701, -0.0002057741754431545, -0.00020364993787548536, -0.00020083489770960093, -0.0001975832590460526, -0.0001941556432567634, -0.00019077983219439984, -0.00018751624817798845, -0.0001842274292673303, -0.00018068069425238075, -0.00017665072941110073, -0.0001719666447191142, -0.00016651087466637273, -0.00016019787177580847, -0.00015295404266519485, -0.00014470719315009975, -0.00013538481360408553, -0.00012491566907601843, -0.00011323180884016901, -0.00010027023385038822, -8.597342699422192e-05, -7.028965226968267e-05]",-0.00016532628609907654
